@relation trainWithWeather
@attribute Id numeric
@attribute Date date "yyyy-MM-dd"
@attribute NearestStation numeric
@attribute Year {'2007','2008','2009','2010','2011','2012','2013','2014'}
@attribute Month {'05','06','07','08','09','10'}
@attribute Week {'21','22','23','24','25','26','27','28','29','30','31','32','33','34','35','36','37','38','39','40'}
@attribute "SpeciesCULEX ERRATICUS" numeric
@attribute "SpeciesCULEX PIPIENS" numeric
@attribute "SpeciesCULEX PIPIENS/RESTUANS" numeric
@attribute "SpeciesCULEX RESTUANS" numeric
@attribute "SpeciesCULEX SALINARIUS" numeric
@attribute "SpeciesCULEX TARSALIS" numeric
@attribute "SpeciesCULEX TERRITANS" numeric
@attribute "SpeciesUNSPECIFIED CULEX" numeric
@attribute Species {'CULEX ERRATICUS','CULEX PIPIENS','CULEX PIPIENS/RESTUANS','CULEX RESTUANS','CULEX SALINARIUS','CULEX TARSALIS','CULEX TERRITANS','UNSPECIFIED CULEX'}
@attribute Trap {'T001','T002','T003','T004','T005','T006','T007','T008','T009','T011','T012','T013','T014','T015','T016','T017','T018','T019','T025','T027','T028','T030','T031','T033','T034','T035','T036','T037','T039','T040','T043','T044','T045','T046','T047','T048','T049','T050','T051','T054','T054C','T060','T061','T062','T063','T065','T066','T067','T069','T070','T071','T072','T073','T074','T075','T076','T077','T078','T079','T080','T081','T082','T083','T084','T085','T086','T088','T089','T090','T091','T092','T094','T094B','T095','T096','T097','T099','T100','T102','T103','T107','T114','T115','T128','T129','T135','T138','T141','T142','T143','T144','T145','T146','T147','T148','T149','T150','T151','T152','T153','T154','T155','T156','T157','T158','T159','T160','T161','T162','T200','T206','T209','T212','T215','T218','T219','T220','T221','T222','T223','T224','T225','T226','T227','T228','T229','T230','T231','T232','T233','T235','T236','T237','T238','T900','T903','T002A','T002B','T065A','T090A','T090B','T090C','T128A','T200A','T200B','T218A','T218B','T218C','T234'}
@attribute Latitude numeric
@attribute Longitude numeric
@attribute Station1DistKm numeric
@attribute Station2DistKm numeric
@attribute Tmax numeric
@attribute Tmin numeric
@attribute Tavg numeric
@attribute AvgSpeed numeric
@attribute WnvPresent {'No','Yes'}
@data
0,'2011-07-15',2,'2011','07','28',0,0,0,0,0,0,1,0,'CULEX TERRITANS','T066',41.77166,-87.703047,31.3262051492306,4.36604549612308,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T073',41.773215,-87.60088,36.9753141241576,12.6253084437045,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T073',41.773215,-87.60088,36.9753141241576,12.6253084437045,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T073',41.773215,-87.60088,36.9753141241576,12.6253084437045,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,0,0,0,1,0,'CULEX TERRITANS','T212',41.680946,-87.535198,48.0698871542251,21.4739249901134,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T128',41.704572,-87.565666,44.4189677828691,17.93548280112,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T128',41.704572,-87.565666,44.4189677828691,17.93548280112,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T099',41.733643,-87.55551,42.7297702468938,17.325875949966,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T099',41.733643,-87.55551,42.7297702468938,17.325875949966,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T102',41.750498,-87.605294,38.4538073204522,12.8056701080087,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T102',41.750498,-87.605294,38.4538073204522,12.8056701080087,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T048',41.867108,-87.654224,27.1238472874446,12.1368897334265,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T048',41.867108,-87.654224,27.1238472874446,12.1368897334265,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T048',41.867108,-87.654224,27.1238472874446,12.1368897334265,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T114',41.798697,-87.736812,27.2358077080974,1.89386701364214,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T114',41.798697,-87.736812,27.2358077080974,1.89386701364214,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T114',41.798697,-87.736812,27.2358077080974,1.89386701364214,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T054',41.921965,-87.632085,26.2030859238552,18.109271052868,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T114',41.798697,-87.736812,27.2358077080974,1.89386701364214,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T094',41.720848,-87.666014,37.7011699991629,10.1780522347917,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,0,1,0,0,0,'CULEX SALINARIUS','T094',41.720848,-87.666014,37.7011699991629,10.1780522347917,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T114',41.798697,-87.736812,27.2358077080974,1.89386701364214,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T114',41.798697,-87.736812,27.2358077080974,1.89386701364214,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T155',41.776156,-87.778927,27.5050827620773,2.48939096366891,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T063',41.82561,-87.726549,25.4573495114382,4.88902444072807,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T063',41.82561,-87.726549,25.4573495114382,4.88902444072807,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T115',41.673408,-87.599862,45.2224205191479,17.8000428800131,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T031',41.801498,-87.763416,25.7184572704456,1.96827295815214,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T031',41.801498,-87.763416,25.7184572704456,1.96827295815214,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T033',41.906638,-87.701431,21.5478152677973,14.0688671144351,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T033',41.906638,-87.701431,21.5478152677973,14.0688671144351,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T089',41.723195,-87.64997,38.2902105287103,10.9851105918488,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T090',41.868077,-87.666901,26.1775055858302,11.5460234829149,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T090',41.868077,-87.666901,26.1775055858302,11.5460234829149,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T090',41.868077,-87.666901,26.1775055858302,11.5460234829149,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T090',41.868077,-87.666901,26.1775055858302,11.5460234829149,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,0,0,0,1,0,'CULEX TERRITANS','T135',41.662014,-87.724608,40.9001755862756,13.9884339985527,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T222',41.925198,-87.746381,17.2921620067227,15.5024527750319,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T222',41.925198,-87.746381,17.2921620067227,15.5024527750319,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T147',41.932094,-87.700117,20.5091532476875,16.8223782155168,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,0,1,0,0,0,'CULEX SALINARIUS','T200',41.678618,-87.559308,46.9147340993089,19.978356161709,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T209',41.740641,-87.546587,42.7533121454357,17.7878666339543,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,0,0,0,1,0,'CULEX TERRITANS','T209',41.740641,-87.546587,42.7533121454357,17.7878666339543,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T212',41.680946,-87.535198,48.0698871542251,21.4739249901134,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T225',41.743402,-87.731435,32.613244097411,5.04005589247461,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T225',41.743402,-87.731435,32.613244097411,5.04005589247461,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T227',41.728495,-87.600963,40.4712269516957,14.0814731829831,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T227',41.728495,-87.600963,40.4712269516957,14.0814731829831,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T224',41.947227,-87.671457,22.2900458895566,19.1494723762981,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T224',41.947227,-87.671457,22.2900458895566,19.1494723762981,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T226',41.793818,-87.654234,32.1736687837068,8.16102420950146,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T226',41.793818,-87.654234,32.1736687837068,8.16102420950146,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T226',41.793818,-87.654234,32.1736687837068,8.16102420950146,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T230',41.904194,-87.756155,17.791858994073,13.1618068495109,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T049',41.896282,-87.655232,25.488989623505,14.6668885444995,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T221',41.659112,-87.538693,49.6778464964941,22.6631483506234,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T054',41.921965,-87.632085,26.2030859238552,18.109271052868,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T035',41.763733,-87.742302,30.2092351646406,2.60622626850335,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T094',41.720848,-87.666014,37.7011699991629,10.1780522347917,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T232',41.912563,-87.668055,23.7762311035289,15.7147057988441,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T232',41.912563,-87.668055,23.7762311035289,15.7147057988441,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T235',41.776428,-87.627096,35.1386131452292,10.4229309363939,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T235',41.776428,-87.627096,35.1386131452292,10.4229309363939,86,71,79,6.8,'No'
0,'2011-07-15',2,'2011','07','28',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T235',41.776428,-87.627096,35.1386131452292,10.4229309363939,86,71,79,6.8,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T002',41.95469,-87.800991,11.8106074555342,19.2126000337684,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'Yes'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T011',41.944869,-87.832763,9.99845436366389,18.9101690877802,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T011',41.944869,-87.832763,9.99845436366389,18.9101690877802,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T011',41.944869,-87.832763,9.99845436366389,18.9101690877802,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T028',41.986921,-87.689778,20.1438432608027,22.9531511560862,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T903',41.957799,-87.930995,4.1445192223279,24.2053161623758,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T903',41.957799,-87.930995,4.1445192223279,24.2053161623758,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T903',41.957799,-87.930995,4.1445192223279,24.2053161623758,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T903',41.957799,-87.930995,4.1445192223279,24.2053161623758,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T903',41.957799,-87.930995,4.1445192223279,24.2053161623758,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T903',41.957799,-87.930995,4.1445192223279,24.2053161623758,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T218',41.948167,-87.730698,17.5360959307637,18.1385147185795,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T220',41.963976,-87.69181,20.2558136026794,20.4307124960304,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T223',41.973845,-87.805059,10.8454641603976,21.3682312606608,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T223',41.973845,-87.805059,10.8454641603976,21.3682312606608,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T151',41.916265,-87.800515,14.039591516947,15.0486971713172,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T151',41.916265,-87.800515,14.039591516947,15.0486971713172,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T151',41.916265,-87.800515,14.039591516947,15.0486971713172,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T151',41.916265,-87.800515,14.039591516947,15.0486971713172,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T223',41.973845,-87.805059,10.8454641603976,21.3682312606608,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T228',41.951866,-87.725057,17.8668758917463,18.5987129226727,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T027',41.984809,-87.728492,16.9588985290282,22.2169029146844,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T027',41.984809,-87.728492,16.9588985290282,22.2169029146844,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T018',42.010412,-87.66214,22.4719262843079,26.0674084190588,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,0,0,0,1,0,'CULEX TERRITANS','T018',42.010412,-87.66214,22.4719262843079,26.0674084190588,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T003',41.964242,-87.757639,14.9101091849907,19.8473132262492,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T003',41.964242,-87.757639,14.9101091849907,19.8473132262492,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T003',41.964242,-87.757639,14.9101091849907,19.8473132262492,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T003',41.964242,-87.757639,14.9101091849907,19.8473132262492,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T008',42.008314,-87.777921,12.9141374319104,24.8409082164857,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T008',42.008314,-87.777921,12.9141374319104,24.8409082164857,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T012',41.991429,-87.747113,15.3845548760651,22.8718375192128,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T223',41.973845,-87.805059,10.8454641603976,21.3682312606608,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T228',41.951866,-87.725057,17.8668758917463,18.5987129226727,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T231',41.98728,-87.666066,22.1022956484128,23.5109374979899,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T013',41.923738,-87.785288,14.5753790549064,15.579362704509,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,0,0,0,1,0,'CULEX TERRITANS','T027',41.984809,-87.728492,16.9588985290282,22.2169029146844,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T009',41.992478,-87.862995,5.79863884787845,24.7571778772264,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T223',41.973845,-87.805059,10.8454641603976,21.3682312606608,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T017',41.960616,-87.777189,13.4503069615454,19.5499799514885,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T144',41.94016,-87.794896,12.9587224423828,17.5256191589389,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T144',41.94016,-87.794896,12.9587224423828,17.5256191589389,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T231',41.98728,-87.666066,22.1022956484128,23.5109374979899,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T223',41.973845,-87.805059,10.8454641603976,21.3682312606608,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T900',41.974689,-87.890615,4.17284111803845,23.941370730538,88,73,81,6.5,'Yes'
0,'2011-07-25',1,'2011','07','30',0,0,1,0,0,0,0,0,'CULEX PIPIENS/RESTUANS','T223',41.973845,-87.805059,10.8454641603976,21.3682312606608,88,73,81,6.5,'No'
0,'2011-07-25',1,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T231',41.98728,-87.666066,22.1022956484128,23.5109374979899,88,73,81,6.5,'No'
0,'2011-07-25',2,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T152',41.846075,-87.716277,24.4352206540771,7.3148352936141,90,73,82,6.1,'No'
0,'2011-07-25',2,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T152',41.846075,-87.716277,24.4352206540771,7.3148352936141,90,73,82,6.1,'No'
0,'2011-07-25',2,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T030',41.89923,-87.716788,20.83543159765,12.9385444582357,90,73,82,6.1,'No'
0,'2011-07-25',2,'2011','07','30',0,1,0,0,0,0,0,0,'CULEX PIPIENS','T030',41.89923,-87.716788,20.83543159765,12.9385444582357,90,73,82,6.1,'No'
0,'2011-07-25',2,'2011','07','30',0,0,0,1,0,0,0,0,'CULEX RESTUANS','T145',41.878114,-87.629798,28.2790732962786,14.4181919731646,90,73,82,6.1,'No'
